OBJECTID,ZONE_DIST,PD_NUM,CD_NUM,CASE_NUMBER,COUNCIL_DATE,COMMON_NAME,LONG_ZONE_DIST,GLOBALID,ORD_NUM,NOTES,RES_NUM,EFFECTIVEDATE,DISTRICTUSE,Shape__Area,Shape__Length
1881,PD,792,,Z078-211,2008/06/25 05:00:00+00,Lochwood Branch Library,PD-792,77e78877-2db6-43b6-894b-427e278ca4e0,27234,ORDS_27234_5/5364 Lot 7A (Replat of Lots 8-18),081849,2012/08/24 05:00:00+00,1,151523.369140625,1567.91664194928
1882,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,47f8ffe3-7cf4-41da-af2a-8d82d06460fb,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,260710.783203125,2131.5468215327
1883,PD,345,,,,,PD-345,4a350135-4c8d-4e8d-a38c-db221f1cd692,,,,2012/08/24 05:00:00+00,,939463.740234375,4533.09730432022
1884,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,e86d5f75-86a1-431a-85da-5a48b1854d0e,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,129928.1171875,1922.23960838235
1885,NS(A),,,Transition,2017/02/22 06:00:00+00,,NS(A),b671464e-fa8e-42b2-997b-0e56c31fc1c2,19455,Zoning Transition to Chapter 51A_NS(A) reduced to CR per ORD 30799,870470,2017/02/22 06:00:00+00,,56073.52734375,948.65902910019
1886,RR, ,,Transition,1989/07/18 05:00:00+00,,RR,f508759b-73d2-45f3-9741-608f1dae7f64,19455,Zoning Transition to Chapter 51A_RR (-) and 3-way split for MF-2(A) per ORD 32824,870470,2024/08/28 05:00:00+00,,2825435.81640625,12922.18905487
1887,PD,1012,,Z178-121,2019/05/08 05:00:00+00,Clinical Service Center - Salvation Army,PD-1012,1fb5896c-66b5-456a-9853-5e4631833973,31196,ORDS_31196_IR to PD 1012 per ORD 31196,190708,2019/05/08 05:00:00+00,0,1088684.24526739,4324.97901398091
1888,PD,426,,Z912-248/9279-S,1996/04/24 05:00:00+00,,PD-426,3cc8cca6-2385-4607-a349-e280e0851798,22741,"Lancaster Road, SE of Kiest Blvd.",,2012/08/24 05:00:00+00,,231571.02734375,4379.76881789688
1889,PD,483,,,,,PD-483,74833ff3-b0c7-4e16-9a11-7c60089c0f00,,,,2012/08/24 05:00:00+00,,175348.25390625,1689.96648347027
1890,PD,428,,Z945-259/9894-S,1995/09/27 05:00:00+00,,PD-428,7e497b63-b66f-4bc2-854d-33a218dc766b,22560,Amending Ord 23207 (08/13/1997),,2012/08/24 05:00:00+00,,233656.405273438,2027.53911015469
1891,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,c9e46864-cc95-4531-aa42-85d35e10b65a,19455,Zoning Transition to Chapter 51A_CR reduced/split under ORD 31509,840470,2020/04/08 05:00:00+00,,54514.712890625,957.764431083961
1892,D(A), ,,Transition,1989/07/18 05:00:00+00,,D(A),2f1dd874-b252-4118-a2a1-05ad1a9163ac,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,195245.150390625,2613.54259341105
1893,MF-2(A), ,,Transition,1989/07/18 05:00:00+00,,MF-2(A),1763cf2f-0289-42d2-a2c8-4a1f84baec0d,19455,MF-2(A) reduced to P(A) per ORD 27715 case Z089-240,870470,2012/08/24 05:00:00+00,,641467.40234375,4301.08399428823
1894,PD,588,,Z990-248/11218-NE,2000/10/25 05:00:00+00,,PD-588,a301af4c-b74a-4ccd-b835-9193861084ef,24436,Reposted in GIS 7/11/2006_rck,003261,2012/08/24 05:00:00+00,,15056.9951171875,500.610583482087
1895,MF-2(A), ,,Transition,1989/07/18 05:00:00+00,,MF-2(A),4a1f303d-0a64-4c10-ba26-48cc32b96c1f,19455,Zoning Transition to Chapter 51A_MF-2(A) reduced to NO(A) per ORD 28402_Z101-112,870470,2012/08/24 05:00:00+00,,6245247.34375,18956.6371999047
1896,MF-4(A), ,,,,,MF-4(A),ba06f7a7-3e44-4bb8-9c18-73c7bc6d894d,,,,2012/08/24 05:00:00+00,,430714.12109375,2575.5126890249
1897,MF-2(A), ,,,,,MF-2(A),3fa31d68-a113-4588-bf91-1f4eacd08e31,,,,2012/08/24 05:00:00+00,,216213.265625,1976.76107057759
1898,LI,,,,,,LI,2ab58b4b-604f-4e36-9f94-d911103e0ff6,,,,2012/08/24 05:00:00+00,,84001.5625,1223.85262300253
1899,IM, ,,Z045-241,2005/09/28 05:00:00+00,,IM,fddf0a5e-9633-40f4-9265-575fe1b624cb,26116,Deed Restrictions not attached to Ord (12/14/2005),052786,2012/08/24 05:00:00+00,,828302.6015625,3937.06842796949
1900,MF-1(A), ,,Transition,1989/07/18 05:00:00+00,,MF-1(A),394a3d1a-c606-49ff-b234-d89afbdbdc7f,19455,Zoning Transition to Chapter 51A_MF-1(A) district reduced per ORD 29097_PD 894,870470,2013/08/14 05:00:00+00,,2401780.99670506,8024.08141764027
1901,MF-2(A), ,,Transition,1989/07/18 05:00:00+00,,MF-2(A),3f694bb0-e332-4cdf-82b6-85d91411b4ce,19455,Zoning Transition to Chapter 51A_MF-2(A) reduced to PD 931 expansion per ORD 30782,870470,2018/02/14 06:00:00+00,,4852161.15332031,12486.6420678535
1902,TH-1(A), ,,,,,TH-1(A),de0d0e51-c416-44b7-8567-2de02714a4f0,,,,2012/08/24 05:00:00+00,,152628.639648438,1648.99177379654
1903,PD,5,,4594 and 4594-A,1954/08/16 05:00:00+00,Casa Linda Industrial,PD-5,c3f4db04-2850-40bb-96f6-a1e0abcc9c61,6271,"ORDS_6271-special permit, Coverted to PD 5 per ORD 10962, 24637-COD_see Article 5 for complete history",,2012/08/24 05:00:00+00,0,7597382.0859375,11649.2240959845
1904,MF-2(A), ,,,,,MF-2(A),ce4cbaf3-b3ba-48d0-89f3-4377696349b0,,,,2012/08/24 05:00:00+00,,517685.357421875,3280.24079507645
1905,CS, ,,Z034-121/12295,2005/01/26 06:00:00+00,,CS,89761ee0-03eb-4c62-acab-f9f0f6f857d1,25872,,050380,2012/08/24 05:00:00+00,,221981.853515625,2412.17398808256
1906,MF-2(A), ,,Transition,1989/07/18 05:00:00+00,,MF-2(A),838fd2bb-28f5-4aa8-bb5f-3363b425a079,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,585155.874023438,3359.14648428893
1907,TH-2(A), ,,Z101-210,2011/06/08 05:00:00+00,,TH-2(A),b6b9ad4e-4271-43d0-a0a5-c9430b209ae2,28230,R-1ac(A) to TH-2(A) district enlarged,111558,2012/08/24 05:00:00+00,,565750.657226562,3690.33328160873
1908,MF-1(A), ,,Transition,1989/07/18 05:00:00+00,,MF-1(A),dcf42dad-70b9-4ab1-ba30-98f1a8bcc8a4,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,936717.627929688,4074.2120750357
1909,NS(A),,,Transition,2017/02/22 06:00:00+00,,NS(A),7122a7af-6bd0-41fe-9f6c-5b7f2d84947d,19455,Zoning Transition to Chapter 51A_NS(A) reduced/split to CR with Deed Res per ORD 30373,870470,2017/02/22 06:00:00+00,,54012.484375,931.854797778543
1910,PD,539,,Z178-250,2021/04/28 05:00:00+00,1106 Graham Ave,PD-539,a77cecc9-5fd4-4a4a-a0d2-75927fc03b98,31849,"ORDS_23825, 25163-COD, 31849_PD 539 Amend_provide new Plans, Parking Chart",210725,2021/04/28 05:00:00+00,0,18775.8408203125,551.069572604757
1911,NS(A), ,,,,,NS(A),1c90603c-3e79-4d92-a03b-42b63ed0216b,,,,2012/08/24 05:00:00+00,,12614.0869140625,619.20235691441
1912,PD,648,,Z023-224/11920,2003/06/25 05:00:00+00,DISD_Nancy Moseley Elementary School,PD-648,3d511202-3223-4ad9-bb03-3a3a7909c0b9,25314,R-7.5 (A) to PD 648,031879,2012/08/24 05:00:00+00,,658011.58203125,3442.19758461525
1913,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,3a3c2e85-f0a9-45a3-8cb2-e85ce5bf41f2,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,444560.181640625,3281.36648117787
1914,MF-3(A), ,,Transition,1989/07/18 05:00:00+00,,MF-3(A),5d24100e-d980-4396-8191-13cc5d857dbb,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,345194.1796875,3107.04420677238
1915,PD,947,,Z145-225_51P CORR ORD,2016/09/14 05:00:00+00,7-11_4415 W Mockingbird Lane,PD-947,fcb69b10-ebbd-4ece-b801-1e20437e26ed,30186,"ORDS_29890, 30186-51P CORR_ renaming to PD 947_Article 947 corrected_Exhibit A legals in ORD 29890_Z145-225_(CC-9/22/2015)",161467,2016/09/14 05:00:00+00,0,42956.3601549417,866.455585290386
1916,P(A), ,,Transition,1989/07/18 05:00:00+00,,P(A),2bf2e38a-907e-42b4-8211-6f86df574187,19455,Zoning Transition to Chapter 51A_P(A) district reduced per ORD 29013,870470,2013/05/22 05:00:00+00,,43676.11328125,858.975222655212
1917,LI, ,,Z123-245,2013/08/28 05:00:00+00,,LI,2d3e06b1-4ccb-46f5-9de0-f70829c4c9ba,29117,MU-3 district reduced and split into 4 parts_LI created per ORD 29117,131500,2013/08/28 05:00:00+00,,6090036.40429688,10487.6899450214
1918,TH-3(A), ,,,,,TH-3(A),b89ecc14-603a-4ce2-a54b-1da40ecba042,,,,2012/08/24 05:00:00+00,,659017.922851562,4059.61232959654
1919,NS(A), ,,Transition,1989/07/18 05:00:00+00,,NS(A),6e48b503-f95b-471c-913b-23fbff965c72,19455,Zoning Tranistion to Chapter 51A,870470,2012/08/24 05:00:00+00,,48903.1357421875,895.635318321727
1920,R-16(A), ,,Z178-370,2019/02/13 06:00:00+00,,R-16(A),88a1e696-cf02-4b39-991a-a59f3777cae9,31116,A(A) to R-16(A) per ORD 31116,190287,2019/02/13 06:00:00+00,,170051.576171875,1889.00075087635
1921,PD,875,,Z112-158,2012/11/14 06:00:00+00,Lawther Multi-Family Development,PD-875,3929a07e-6dce-4573-b0b8-4d53e2d6ff99,28842,CR and R-7.5(A) to PD 875,122795,2012/11/14 06:00:00+00,1,240219.989257812,3102.73907139211
1922,PD,1025,,Z178-358,2020/04/22 05:00:00+00,St Michael_All Angels,PD-1025,e255e9f2-9847-4169-8ab1-a5be99ac8d9f,31519,"MF-1(A), R-7.5(A), part of PD314-TR2(-) to new PD 1025 with Subdistricts 1-2-3",200640,2020/04/22 05:00:00+00,0,690449.676757812,3406.39243563372
1923,PD,435,,Z212-240,2024/01/10 06:00:00+00,DISD_Moises E Molina High School ,PD-435,c2cb50ba-6f84-4227-b119-42446ed5f830,32631,"ORDS_19455, 22702, 23295, 23681, 26042-COD, 30944, 32631_PD 435 amend_new Plans_parcel shift line adjustments",240136,2024/01/10 06:00:00+00,1,2949411.95117188,7738.73678563487
1924,PD,747,,Z056-108,2006/06/14 05:00:00+00,DISD_Maria Luna Food Service Facility,PD-747,8446a547-d0f7-47f0-b3bb-00482e3491db,26365,"ORDS_26365, 27453_PD 595 reduced_RS-1-TR2, P(A), MF-2(A), CC-TRS 1, 4 to PD 747_Contains 3 Phases",061599,2012/08/24 05:00:00+00,0,1042458.70019531,5364.66603671582
1925,CS, ,,Transition,1989/07/18 05:00:00+00,,CS,5748ac6f-d472-4d07-aa96-813d07306760,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,477549.313476562,4041.43115980369
1926,LI, ,,Z212-323,2023/03/08 06:00:00+00,,LI,f9bca6fe-d2a2-4ec9-8f3a-874a95667ab0,32414,A(A)(-) to LI(+) under Z212-323,230412,2023/03/08 06:00:00+00,,4369940.05664062,10027.6510617055
1927,R-7.5(A),,,,,,R-7.5(A),0959afc8-e23e-4dbc-99dc-5f679963f775,,,,2012/08/24 05:00:00+00,,482346.880859375,3273.56994895604
1928,PD,138,,,,,PD-138,c026d1e3-a611-41cd-9d20-bcb414e59e26,,,,2012/08/24 05:00:00+00,,814159.86328125,3766.2641219749
1929,PD,987,,Z167-160,2017/06/14 05:00:00+00,4600 Ross Avenue Multifamily,PD-987,014a3cf7-51bc-4887-9060-2932cf0869fe,30512,MF-2(A) and P(A) to PD 987,170981,2012/08/24 05:00:00+00,1,100006.756835938,1463.30391452868
1930,PD,981,,Z156-362,2017/01/11 06:00:00+00,Barking Hound Village,PD-981,8d19ed2e-90e6-4c7d-8a6f-43654f21117b,28186,MU-3 reduced to PD 981 per ORD 30298,170106,2017/01/11 06:00:00+00,0,18939.1280778944,614.802641705497
1931,P(A), ,,Z023-284/1193,2003/12/08 06:00:00+00,,P(A),ae546885-b2e7-49b7-850c-0ff8bdcbf9bb,25445,,,2012/08/24 05:00:00+00,,11210.041015625,485.701924389472
1932,R-16(A), ,,,,,R-16(A),29149690-4977-4b0b-9b06-61a41219a00e,,,,2012/08/24 05:00:00+00,,2185522.74023438,6404.46610959307
1933,CS, ,,Transition,1989/07/18 05:00:00+00,,CS,ca91bab3-6e9c-483d-9071-4c1676289f64,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,36858.93359375,807.774849642785
1934,MU-3(SAH), ,,,,,MU-3(SAH),7fd42ec7-61f0-4399-834b-97806a1c5750,,,,2012/08/24 05:00:00+00,,720041.201171875,3473.02592999229
1935,PD,755,,Z067-120,2007/02/28 06:00:00+00,,PD-755,80b93a22-8d62-4ff2-a87d-b00dbed83cca,26587,Retain D-1 overlay on previous CS area,070716,2012/08/24 05:00:00+00,,561086.295898438,3382.23437837083
1936,LI, ,,,,,LI,f9573036-2826-47a6-97e7-6acb50bce858,,Line correction,,2012/08/24 05:00:00+00,,443774.31640625,2886.02170224096
1937,PD,348,,,,,PD-348,bb015514-1400-4c0c-b8c6-bce1df1d5d92,,,,2012/08/24 05:00:00+00,,659478.3359375,3388.02797817782
1938,IM, ,,Transition,1989/07/18 05:00:00+00,,IM,c325d630-c8ad-4bc0-af2a-a503ac70af9c,19455,Zoning Transition to Chapter 51A,840470,2012/08/24 05:00:00+00,,530953.79296875,5302.11671841487
1939,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,f74e51ea-203e-4a30-9380-3798e5d9196d,19455,Zoning Transition to Chapter 51A_CR increased per ORD 29637_MF-1(A) to CR on 2.2 acs Tract and Deed Res Z078-277 Terminated,870470,2015/02/11 06:00:00+00,,1147344.6171875,10304.825495953
1940,PD,554,,,,,PD-554,ae3cc12c-f750-4321-b767-7ec72ed2a78e,,,,2012/08/24 05:00:00+00,,346573.762695312,3048.4278324769
1941,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,66a9f36a-1b50-4e8c-a0bb-562e1c1b59f1,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,2793363.16894531,10734.9546159891
1942,TH-2(A), ,,,,,TH-2(A),b6570437-ea8b-4d2e-9c2d-fa891e80f712,,,,2012/08/24 05:00:00+00,,474527.892578125,2956.24391132372
1943,TH-2(A), ,,,,,TH-2(A),16cc4f21-94d0-4a61-a919-ad6057789d57,,,,2012/08/24 05:00:00+00,,1418714.84472656,4891.58125427405
1944,PD,967,,Z156-199,2016/06/22 05:00:00+00,DISD_Nathan Adams Elementary,PD-967,f5409486-8a64-4272-b37a-5e551ae62d16,30125,ORDS_30125_R-10(A) reduced to PD 967 ,161100,2016/06/22 05:00:00+00,1,487383.182617188,2796.86107952334
1945,R-7.5(A), ,,Transition,1989/07/18 05:00:00+00,,R-7.5(A),3a019a64-7bdd-4b0f-a975-c3bdee5d837e,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,8685466.87109375,12648.7623876191
1946,R-7.5(A), ,,Z012-228/5123,2002/08/28 05:00:00+00,,R-7.5(A),2528645a-6a61-4893-804e-0ffafeb2ae14,25016,A(A) and R-1/2ac to R-7.5(A),022396,2012/08/24 05:00:00+00,,5064777.5703125,9189.76025831487
1947,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,75530006-3d85-4933-b7c3-bf08e7ae7b24,19455,Zoning Transition to Chapter 51A_CR district split per ORD 27310,870470,2012/08/24 05:00:00+00,,21266.8984375,582.989016256675
1948,PD,252,,Z112-296,2013/01/09 06:00:00+00,12340 and 12330 Inwood Road,PD-252,559d75af-c387-4c8e-be28-4bfe8ba90986,28873,"ORDS_19354, 25710-COD, 28873_Lot 2A (as Platted includes 2A-1)",130127,2013/01/09 06:00:00+00,0,147285.607421875,1601.18252508931
1949,PD,736,,Z045-220,2005/12/14 06:00:00+00,The Promontory,PD-736,90e9835a-adb9-47a8-8878-063a700e74f3,26178,"DR avigation easement, release, indemnification and disclosure agreement",053535,2012/08/24 05:00:00+00,0,408048.509765625,2476.47197342841
1950,PD,397,,,,,PD-397,9d0e89ef-2877-404e-a201-7a14894ead41,,,,2012/08/24 05:00:00+00,,7460200.68652344,14768.1616552483
1951,PD,234,,Z190-119,2020/04/08 05:00:00+00,6404 S Cockrell Hill,PD-234,590c2890-6ff0-4c5c-9d33-a523ceacc56d,31508,"ORDS_19156, 22553, 25710-COD, 30536, 31508_PD 234 Amend sign Regs_Replace Exhibit A_PropDesc for entire PD",200573,2020/04/08 05:00:00+00,0,90877.8984375,1214.9005808447
1952,PD,587,,,,,PD-587,73d6ff2d-99e1-4dbb-9e2e-34a0b6b04ea4,,,,2012/08/24 05:00:00+00,,154472.120117188,1577.00888870006
1953,D(A), ,,Transition,1989/07/18 05:00:00+00,,D(A),fc7e3080-7d4a-4704-82d5-e44927d6101e,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,685597.06640625,4168.312391652
1954,R-7.5(A), ,,,,,R-7.5(A),cdc391cf-313a-4536-ad0f-cd773fd268b0,,,,2012/08/24 05:00:00+00,,9645.8916015625,588.674260612531
1955,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,a8650c3f-93d0-4a14-b35f-ff3fa6f3ee91,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,103712.1171875,1442.47205576743
1956,NO(A),,,,,,NO(A),339c85da-37dc-4ca0-acce-4e7c86545896,,,,2012/08/24 05:00:00+00,,34999.03125,759.330081142917
1957,PD,537,,Z989-123/9295-NC,,,PD-537,2f7aba75-9d81-4674-a9b5-c174397f214a,,,,2012/08/24 05:00:00+00,,81918.6181640625,1214.83614686965
1958,RR, ,,,,,RR,05e3eae9-928a-48f4-88b9-cb6fd2ac7a5e,,,,2012/08/24 05:00:00+00,,541835.419921875,2905.6505396308
1959,PD,621,,Z178-314,2019/06/12 05:00:00+00,Old Trinity and Design District ,PD-621,daa72e20-d20e-4ede-acf5-c537f1cd9114,31235,"ORDS_25013, 25660, 26975, 27006, 27280, 28231, 28763, 28819, 29127, 30040, 30041, 30042, 30169, 30347, 31150, 31235_SD1(-) to new SD 1J",190922,2019/06/12 05:00:00+00,2,23969396.4335938,23856.9938472996
1960,D(A), ,,Transition,1989/07/18 05:00:00+00,,D(A),671fa4e7-33a8-4765-a380-bc9f14b2659d,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,28519.2373046875,706.845942883439
1961,NS(A), ,,,,,NS(A),09aafff3-90c4-4475-80ce-3dcaf5f5b709,,,,2012/08/24 05:00:00+00,,83108.1357421875,1270.88541632259
1962,R-7.5(A), ,,,,,R-7.5(A),5c591f62-e9a1-40d6-907f-30b259fbb56c,,,,2012/08/24 05:00:00+00,,1903929.63476562,5444.60277267516
1963,PD,781,,Z089-258,2009/11/09 06:00:00+00,Emerald Isle Residences,PD-781,b4ae688f-71bc-4316-b3a3-ada88f0b491e,27737,"ORDS_27135, 27737",092807,2012/08/24 05:00:00+00,1,99916.669921875,1356.65322656649
1964,CR,,,Transition,1989/07/18 05:00:00+00,,CR,ca83af0b-6e85-43ce-b163-2f041e26af18,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,32712.7646484375,782.062601174237
1965,LI, ,,,,,LI,b8dae279-b231-44ef-b202-c621b0d38549,,,,2012/08/24 05:00:00+00,,29500.533203125,704.619113747656
1966,IM,,,Transition,1989/07/18 05:00:00+00,,IM,85f8e09c-5c51-4dd2-90d1-94c1cf7bdb8e,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,11378.619140625,514.207510616724
1967,PD,584,,,,,PD-584,e3b7a1ae-2a8d-4204-b6a3-31c27a538072,,,,2012/08/24 05:00:00+00,,132401.489257812,1675.37083678709
1968,CR,,,Transition,1989/07/18 05:00:00+00,,CR,4e80fd7e-df9e-404e-91cb-8fbce6a217bb,19455,Zoning Transition to Chapter 51A_CR reduced for PD 745 expansion per 2012_CORR ORDS to ORD 27713_Z089-233,870470,2012/08/24 05:00:00+00,,1405813.06054688,13337.775500752
1969,D(A), ,,Transition,1989/07/18 05:00:00+00,,D(A),454c0f05-5ebb-4b83-9329-7e798f42be5a,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,173707.509765625,2463.97369749027
1970,PD,791,,Z089-141,2009/05/27 05:00:00+00,,PD-791,d79f2d0c-572a-4e33-ba73-6b2ec1b0dcb0,27549,MF-1(A) and MF-2(A) to PD 791 ,091358,2012/08/24 05:00:00+00,0,244205.21875,2013.81273610229
1971,PD,277,,,,,PD-277,cff37e2d-72ea-439e-abe7-5613cb50c945,,,,2012/08/24 05:00:00+00,,150631.209960938,1798.68225188161
1972,RR, ,,,,,RR,bcef5e11-5fd0-4768-bffb-4efe9b967691,,Line corrections,,2012/08/24 05:00:00+00,,1665835.96191406,7220.23249149061
1973,TH-1(A), ,,,,,TH-1(A),d39a5c94-1ec6-45ff-a068-66a52783c60a,,,,2012/08/24 05:00:00+00,,624719.595703125,4951.32416708846
1974,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,6a262426-8365-4e13-9e47-87280a7d7a69,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,176331.6484375,1980.94899016054
1975,IR, ,,Transition,1989/07/18 05:00:00+00,,IR,a5182632-05e8-4790-ab2a-ecce6762c230,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,10666850.6975822,31375.3167461146
1976,MF-2(A), ,,Z089-219,2010/08/11 05:00:00+00,,MF-2(A),81b3c45d-2e98-45f3-adde-53d139302d7a,27944,MF-2(A) reduced to PD 830 SD 3 per ORD 27944,102012,2012/08/24 05:00:00+00,,336487.87109375,2925.75429693196
1977,MF-1(A), ,,,,,MF-1(A),e7960cb7-2cb9-4a97-a1d4-4449fa7945c3,,,,2012/08/24 05:00:00+00,,335181.33984375,2992.38732272807
1978,MF-2(A), ,,Transition,1989/07/18 05:00:00+00,,MF-2(A),bc457c52-bbf4-4b73-9bf7-9e702261814d,19455,Zoning Transition to Chapter 51A_MF-2(A) reduced to CR per ORD 30256,870470,2016/10/26 05:00:00+00,,4897499.03515625,16311.7166636353
1979,PD,899,,Z167-199,2017/05/10 05:00:00+00,Sohn Properties,PD-899,fbd56bc0-0e61-4325-9948-37d54c85f793,30460,PD 498 amend_new property descriptions_Subareas 1 and 2 per ORD 30460,170779,2017/05/10 05:00:00+00,0,654239.00390625,4510.76543827507
1980,LO-1, ,,Transition,1989/07/18 05:00:00+00,,LO-1,49ee8e2f-0660-4d01-8c44-27676b164ef1,19455,Zoning Transition to Chapter 51A_LO-1 reduced to PD 1091 per Z212-122,870470,2022/08/24 05:00:00+00,,5473.24887518585,371.842576877799
1981,MU-1, ,,,,,MU-1,998d04bb-e64b-424d-8780-492976383639,,,,2012/08/24 05:00:00+00,,115711.8125,1435.61159668127
1982,MU-3,,,Transition,1989/07/18 05:00:00+00,,MU-3,994cebd0-f426-46a5-bc9f-2a44c4d82e6a,19455,MU-3 reduced to PD 981 per ORD 30298_Z156-362_RES 170106 CC-1/11/2017,870470,2017/01/11 06:00:00+00,,11327481.6707497,42955.7672894516
1983,PD,699,,Z034-251/12188,2004/09/08 05:00:00+00,,PD-699,42ff350c-3ede-4987-adf2-30a3c3c48348,25724,Legal metes and bounds,042583,2012/08/24 05:00:00+00,,94365.3232421875,1391.04196374763
1984,R-1/2ac(A), ,,,,,R-1/2ac(A),053cb289-56e6-433d-a22c-538522c8b488,,,,2012/08/24 05:00:00+00,,18650.640625,841.432408824706
1985,R-7.5(A), ,,,,,R-7.5(A),ec2bde3d-7d1a-4310-9780-38c686bc11c7,,,,2012/08/24 05:00:00+00,,32969.927734375,721.153880966924
1986,PD,973,,Z756-259,2016/10/26 05:00:00+00,Casa View Water Pump,PD-973,a24eeb3f-c0bb-4b9a-a747-10baa7cc3369,30248,R-7.5(A) to PD 973 per ORD 30248,161763,2016/10/26 05:00:00+00,1,372378.84375,2518.32227227352
1987,MF-2(A), ,,,,,MF-2(A),10d877ae-d72b-4740-bb7d-b2c2022f3fd7,,,,2012/08/24 05:00:00+00,,234233.529296875,2428.94366324927
1988,R-10(A),,,Z045-127,2005/02/23 06:00:00+00,Ubran Reserve,R-10(A),2446df83-a035-488b-95e0-f85b4cbd93cb,25894,PD 717 goes to east line of DART_remaining R-10(A) district,050700,2012/08/24 05:00:00+00,,77904.140625,1987.7113092897
1989,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,32caaaf6-4e3a-4f8f-84a5-90d22b539875,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,6121.896484375,382.683609553632
1990,IR, ,,,,,IR,446514c5-7c32-4de3-a6b8-2b7f34094995,,,,2012/08/24 05:00:00+00,,49997.712890625,1644.54688979403
1991,CS, ,,Z201-345,2022/01/12 06:00:00+00,,CS,9400ca43-eaf5-49ba-8b07-8fef6f5cbc06,32117,"A(A) to CS rezoning areas merged with Z167-243-DR, Z167-253, Z201-348, Z201-345-DR (CC-1/12/2022)",220196,2022/01/12 06:00:00+00,,1882040.12695312,7012.3022883883
1992,PD,308,,Z889-105/6597-N,1989/04/26 05:00:00+00,,PD-308,6fcd214b-7b63-4ecf-b7bd-4dbb8ea6dd1c,20280,"ORDS_20280, 23852, 25850_data_line adjustmts",891303,2012/08/24 05:00:00+00,,2615796.90136719,9136.15399068458
1993,MU-3, ,,Z167-112,2017/02/08 06:00:00+00,,MU-3,1b946a53-a3e1-45a1-a393-1f01489a4559,30349,MU-3 reduced to PD 984 per ORD 30349,170283,2017/02/08 06:00:00+00,,2536565.47167969,14523.309461055
1994,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,ef3959ea-c729-41c2-8bec-a21fc9aa5098,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,2524749.2890625,14942.010902273
1995,MF-1(A), ,,Z234-154,2024/06/26 05:00:00+00,,MF-1(A),87c1cb2d-f2bb-4cd7-b062-651ed59ed528,32777,R-7.5(A) to MF-1(A),240990,2024/06/26 05:00:00+00,,327149.346679688,2350.12095138009
1996,A(A), ,,Transition,1989/07/18 05:00:00+00,,A(A),748d9b2b-db44-4f82-b505-1e9b4b39cca0,19455,Zoning Transition to Chapter 51A_A(A) reduced/split to PD 761(+) under ORD 31752,870470,2021/01/27 06:00:00+00,,1699528.72949219,8440.75817897427
1997,PD,419,,,,,PD-419,c8dc2d06-6664-44aa-b1af-9c983b4a8ed1,,,,2012/08/24 05:00:00+00,,371407.899414062,3177.01034469388
1998,PD,530,,Z990-127/8403-NE,2000/05/24 05:00:00+00,Larmanda Self Storage,PD-530,146d48ef-fceb-4396-a074-82346a854479,24265,"ORDS_23769, 24265, 25164-COD",001680,2012/08/24 05:00:00+00,0,206669.3125,1851.38609979508
1999,TH-2(A), ,,,,,TH-2(A),ec9a078c-94c9-4921-b5b6-9eab8b1afc87,,,,2012/08/24 05:00:00+00,,2970852.10644531,12123.5382286415
2000,NO(A), ,,,,,NO(A),ad2bff6e-b59a-4e01-8cad-06ed0e7d3ceb,,,,2012/08/24 05:00:00+00,,50813.5576171875,1041.95592867631
